,date,cny,eur,gbp,jpy,snp_index,snp_daily_return,vix,vxo
1529,20160129,0.00826003,1.4185,1.08205,0.152003,1940.24,0.02476,20.2,21.1
1530,20160201,0.00826276,1.4372,1.08935,0.151999,1939.38,-0.000443,19.98,20.63
1531,20160202,0.00831566,1.4373,1.09005,0.151983,1903.03,-0.018743,21.98,23.04
1532,20160203,0.00847565,1.45905,1.10495,0.151992,1912.53,0.004992,21.65,23.27
1533,20160204,0.00853716,1.45795,1.117,0.152027,1915.45,0.001527,21.84,23.21
1534,20160205,0.00854591,1.4484,1.11435,0.152219,1880.05,-0.018481,23.38,25.99
1535,20160208,0.00865239,1.4374,1.11475,0.152219,1853.44,-0.014154,26,27.4
1536,20160209,0.00871764,1.4485,1.13095,0.152219,1852.21,-0.000664,26.54,29.87
1537,20160210,0.00873172,1.44585,1.11945,0.152219,1851.86,-0.000189,26.29,28.11
1538,20160211,0.00893855,1.44375,1.13435,0.152219,1829.08,-0.012301,28.14,30.78
1539,20160212,0.00886918,1.4457,1.1244,0.152219,1864.78,0.019518,25.4,26.9
1540,20160216,0.00878696,1.4309,1.11445,0.15352,1895.58,0.016517,24.11,25.07
1541,20160217,0.00875082,1.4318,1.11335,0.153233,1926.82,0.01648,22.31,23.63
1542,20160218,0.00880166,1.4364,1.10995,0.153426,1917.83,-0.004666,21.64,23.02
1543,20160219,0.00886721,1.4267,1.11065,0.153372,1917.78,-2.60E-05,20.53,22.33
1544,20160222,0.00885152,1.4134,1.10275,0.153393,1945.5,0.014454,19.38,19.99
1545,20160223,0.0089226,1.4104,1.1024,0.153221,1921.27,-0.012454,20.98,22.3
1546,20160224,0.00899483,1.39325,1.1022,0.153069,1929.8,0.00444,20.72,22.35
1547,20160225,0.0088743,1.3946,1.1033,0.153043,1951.7,0.011348,19.11,20.71
1548,20160226,0.0087777,1.3863,1.09265,0.152973,1948.05,-0.00187,19.81,21.42
1549,20160229,0.00885936,1.3936,1.08655,0.152739,1932.23,-0.008121,20.55,22.16
1550,20160301,0.00880359,1.39215,1.08595,0.152737,1978.35,0.023869,17.7,18.59
1551,20160302,0.0087777,1.4065,1.0828,0.152639,1986.45,0.004094,17.09,18.09
1552,20160303,0.00880398,1.41565,1.0932,0.152833,1993.4,0.003499,16.7,18.1
1553,20160304,0.00878696,1.4215,1.1007,0.153344,1999.99,0.003306,16.86,18.42
1554,20160307,0.00880902,1.4204,1.09835,0.15349,2001.76,0.000885,17.35,18.37
1555,20160308,0.00889086,1.4207,1.10535,0.153718,1979.26,-0.01124,18.67,20.18
1556,20160309,0.00885779,1.42225,1.10105,0.153492,1989.26,0.005052,18.34,19.71
1557,20160310,0.00881834,1.4306,1.11465,0.153471,1989.57,0.000156,18.05,19.36
1558,20160311,0.00880941,1.4394,1.1159,0.15387,2022.19,0.016396,16.5,17.26
1559,20160314,0.0088032,1.4324,1.1107,0.15396,2019.64,-0.001261,16.92,17.11
1560,20160315,0.00886014,1.41645,1.1112,0.153598,2015.93,-0.001837,16.84,16.74
1561,20160316,0.00879817,1.4096,1.10745,0.153351,2027.22,0.0056,14.99,15.77
1562,20160317,0.00898351,1.4489,1.13165,0.154007,2040.59,0.006595,14.44,15.16
1563,20160318,0.00897706,1.45115,1.12915,0.154497,2049.58,0.004406,14.02,14.66
1564,20160321,0.00895937,1.4401,1.12595,0.154183,2051.6,0.000986,13.79,13.52
1565,20160322,0.00894294,1.42165,1.12265,0.154019,2049.8,-0.000877,14.17,14.16
1566,20160323,0.00887626,1.411,1.1175,0.15392,2036.71,-0.006386,14.94,15.02
1567,20160324,0.00887705,1.4145,1.11635,0.153492,2035.94,-0.000378,14.74,14.91
1568,20160328,0.00882963,1.42575,1.1215,0.153468,2037.05,0.000545,15.24,15.22
1569,20160329,0.00881834,1.4265,1.11855,0.153574,2055.01,0.008817,13.82,13.52
1570,20160330,0.00889245,1.4448,1.1355,0.154383,2063.95,0.00435,13.56,13.1
1571,20160331,0.00889719,1.4373,1.13955,0.154617,2059.74,-0.00204,13.95,13.8
1572,20160401,0.00889798,1.41885,1.1345,0.154684,2072.78,0.006331,13.1,13.16
1573,20160404,0.00898836,1.42905,1.13815,0.154684,2066.13,-0.003208,14.12,13.75
1574,20160405,0.00905182,1.4132,1.13755,0.15449,2045.17,-0.010145,15.42,15.44
1575,20160406,0.0090905,1.4087,1.13745,0.154276,2066.66,0.010508,14.09,14.02
1576,20160407,0.00926741,1.4096,1.1382,0.154476,2041.91,-0.011976,16.16,16.5
1577,20160408,0.00922382,1.4106,1.14075,0.154433,2047.6,0.002787,15.36,15.48
1578,20160411,0.00927515,1.42645,1.1443,0.154564,2041.99,-0.00274,16.26,15.93
1579,20160412,0.00921107,1.42105,1.13755,0.154808,2061.72,0.009662,14.85,14.69
1580,20160413,0.00915122,1.4209,1.12835,0.154612,2082.42,0.01004,13.84,13.66
1581,20160414,0.00915877,1.41415,1.1263,0.154143,2082.78,0.000173,13.72,13.91
1582,20160415,0.00919667,1.41775,1.12975,0.154283,2080.73,-0.000984,13.62,13.87
1583,20160418,0.00919752,1.4276,1.13285,0.154314,2094.34,0.006541,13.35,13.46
1584,20160419,0.00914787,1.4401,1.13755,0.154507,2100.8,0.003085,13.24,13.05
1585,20160420,0.00915541,1.4403,1.13335,0.154576,2102.4,0.000762,13.28,13.62
1586,20160421,0.00913576,1.4339,1.12895,0.15434,2091.48,-0.005194,13.95,13.53
1587,20160422,0.00897062,1.4412,1.12405,0.154012,2091.58,4.80E-05,13.22,13.49
1588,20160425,0.00901429,1.45,1.12685,0.153917,2087.79,-0.001812,14.08,13.68
1589,20160426,0.00899564,1.4584,1.13075,0.154017,2091.7,0.001873,13.96,14.83
1590,20160427,0.00898715,1.4537,1.131,0.154007,2095.15,0.001649,13.77,13.79
1591,20160428,0.0092115,1.4575,1.1315,0.154297,2075.81,-0.009231,15.22,15.39
1592,20160429,0.00934623,1.4649,1.14535,0.154214,2065.3,-0.005063,15.7,16.04
1593,20160502,0.00938615,1.4673,1.15135,0.154214,2081.43,0.00781,14.68,14.45
1594,20160503,0.00941487,1.4548,1.15175,0.154457,2063.37,-0.008677,15.6,15.41
1595,20160504,0.00935322,1.4479,1.14925,0.153841,2051.12,-0.005937,16.05,16.75
1596,20160505,0.00931142,1.4495,1.13995,0.153709,2050.63,-0.000239,15.91,16.58
1597,20160506,0.00937559,1.4431,1.1423,0.153792,2057.14,0.003175,14.72,15.26
1598,20160509,0.0092285,1.44,1.1398,0.153674,2058.69,0.000753,14.57,14.75
1599,20160510,0.00917053,1.4467,1.13955,0.153492,2084.39,0.012484,13.63,14.01
1600,20160511,0.00920768,1.44645,1.1433,0.153563,2064.46,-0.009562,14.69,14.95
1601,20160512,0.00919794,1.45005,1.1404,0.153565,2064.11,-0.00017,14.41,14.96
1602,20160513,0.0091659,1.43485,1.12985,0.153365,2046.61,-0.008478,15.04,15.82
1603,20160516,0.00918907,1.44015,1.1331,0.153353,2066.66,0.009797,14.68,14.58
1604,20160517,0.00917852,1.4467,1.1336,0.153311,2047.21,-0.009411,15.57,15.71
1605,20160518,0.0091245,1.46195,1.12795,0.153008,2047.63,0.000205,15.95,16.13
1606,20160519,0.00909711,1.45855,1.1205,0.152802,2040.04,-0.003707,16.33,16.35
1607,20160520,0.00905346,1.45145,1.1213,0.152826,2052.32,0.006019,15.2,15.26
1608,20160523,0.00913701,1.4463,1.11995,0.152627,2048.04,-0.002085,15.82,15.02
1609,20160524,0.00910042,1.4609,1.11605,0.152532,2076.06,0.013681,14.42,13.69
1610,20160525,0.00906824,1.4717,1.11445,0.152397,2090.54,0.006975,13.9,12.77
1611,20160526,0.00911785,1.4679,1.11845,0.152411,2090.1,-0.00021,13.43,12.7
1612,20160527,0.00910291,1.4617,1.11315,0.152446,2099.06,0.004287,13.12,12.2
1613,20160531,0.00901673,1.4555,1.11325,0.15186,2096.96,-0.001,14.19,13.28
1614,20160601,0.00913284,1.4412,1.11725,0.151918,2099.33,0.00113,14.2,13.38
1615,20160602,0.00921107,1.44465,1.116,0.15199,2105.26,0.002825,13.63,12.72
1616,20160603,0.00936724,1.45175,1.13325,0.151853,2099.13,-0.002912,13.47,12.59
1617,20160606,0.00932184,1.44645,1.13665,0.152325,2109.41,0.004897,13.65,12.64
1618,20160607,0.00932575,1.4556,1.13545,0.152161,2112.13,0.001289,14.05,13.04
1619,20160608,0.00937559,1.4555,1.13935,0.152195,2119.12,0.003309,14.08,12.91
1620,20160609,0.00939276,1.4469,1.13255,0.152195,2115.48,-0.001718,14.64,13.68
1621,20160610,0.0093541,1.433,1.12975,0.152195,2096.07,-0.009175,17.03,15.54
1622,20160613,0.0094069,1.42775,1.13005,0.15183,2079.06,-0.008115,20.97,18.84
1623,20160614,0.00944109,1.4113,1.121,0.151729,2075.32,-0.001799,20.5,18.38
1624,20160615,0.00944778,1.4193,1.1235,0.151798,2071.5,-0.001841,20.14,18.87
1625,20160616,0.0096214,1.40665,1.11465,0.151883,2077.99,0.003133,19.37,20.3
1626,20160617,0.00958911,1.4295,1.12485,0.151722,2071.22,-0.003258,19.41,18.63
1627,20160620,0.00957763,1.46955,1.1337,0.151992,2083.25,0.005808,18.37,17.09
1628,20160621,0.00956617,1.4672,1.1271,0.152003,2088.9,0.002712,18.48,17.41
1629,20160622,0.00954973,1.4687,1.1282,0.151939,2085.45,-0.001652,21.17,20.12
1630,20160623,0.00945984,1.4807,1.13505,0.152022,2113.32,0.013364,17.25,15.92
1631,20160624,0.00978761,1.3626,1.11155,0.151172,2037.41,-0.03592,25.76,23.27
1632,20160627,0.00983381,1.3148,1.0976,0.150623,2000.54,-0.018097,23.85,22.01
1633,20160628,0.00972905,1.33215,1.10505,0.150428,2036.09,0.01777,18.75,17.91
1634,20160629,0.00974232,1.3525,1.1103,0.150455,2070.77,0.017033,16.64,15.95
1635,20160630,0.00974754,1.3368,1.11095,0.150521,2098.86,0.013565,15.63,14.77
1636,20160701,0.00974042,1.3265,1.1132,0.150184,2102.95,0.001949,14.77,13.9
1637,20160705,0.00984688,1.3048,1.1109,0.149948,2088.55,-0.006848,15.58,14.7
1638,20160706,0.00991522,1.2882,1.10715,0.149477,2099.73,0.005353,14.96,14.22
1639,20160707,0.0099231,1.2933,1.10725,0.149624,2097.9,-0.000872,14.76,14.19
1640,20160708,0.0099458,1.296,1.10345,0.149515,2129.9,0.015253,13.2,12.35
1641,20160711,0.00974516,1.299,1.1046,0.149526,2137.16,0.003409,13.54,12.1
1642,20160712,0.00956572,1.31835,1.10695,0.149589,2152.14,0.007009,13.55,12.3
1643,20160713,0.00959187,1.32205,1.11035,0.149428,2152.43,0.000135,13.04,12.22
1644,20160714,0.00949172,1.3324,1.11045,0.149528,2163.75,0.005259,12.82,12.25
1645,20160715,0.00945135,1.3234,1.10705,0.149689,2161.74,-0.000929,12.67,11.68
1646,20160718,0.00944599,1.3283,1.10655,0.149276,2166.89,0.002382,12.44,11.4
1647,20160719,0.00940071,1.3136,1.10115,0.149479,2163.78,-0.001435,11.97,11.21
1648,20160720,0.00936988,1.3178,1.10095,0.149745,2173.02,0.00427,11.77,11.23
1649,20160721,0.00940424,1.32175,1.0998,0.14977,2165.17,-0.003612,12.74,10.04
1650,20160722,0.00941044,1.3084,1.09775,0.149909,2175.03,0.004554,12.02,10.55
1651,20160725,0.0094264,1.31255,1.0974,0.149703,2168.48,-0.003011,12.87,11.88
1652,20160726,0.00955612,1.31165,1.09845,0.149786,2169.18,0.000323,13.05,12.54
1653,20160727,0.00946522,1.31145,1.09895,0.149934,2166.58,-0.001199,12.83,12.24
1654,20160728,0.0095388,1.31235,1.10835,0.150204,2170.06,0.001606,12.72,13.63
1655,20160729,0.00975752,1.3277,1.11825,0.150263,2173.6,0.001631,11.87,11.52
1656,20160801,0.00976849,1.3204,1.11715,0.150623,2170.84,-0.00127,12.44,11.14
1657,20160802,0.00990344,1.33135,1.1224,0.150616,2157.03,-0.006362,13.37,12.48
1658,20160803,0.00987216,1.3325,1.1173,0.15085,2163.79,0.003134,12.86,12.02
1659,20160804,0.00989169,1.31255,1.11385,0.150643,2164.25,0.000213,12.42,11.81
1660,20160805,0.00981595,1.3059,1.10705,0.150487,2182.87,0.008603,11.39,10.56
1661,20160808,0.00975277,1.30385,1.10745,0.150098,2180.89,-0.000907,11.5,10.64
1662,20160809,0.00981403,1.29915,1.1112,0.150103,2181.74,0.00039,11.66,10.52
1663,20160810,0.00987508,1.30115,1.1163,0.150537,2175.49,-0.002865,12.05,11.09
1664,20160811,0.00986923,1.2966,1.11785,0.150573,2185.79,0.004735,11.68,10.82
1665,20160812,0.00991031,1.2933,1.1179,0.150498,2184.05,-0.000796,11.55,10.67
1666,20160815,0.00989854,1.28775,1.11975,0.150587,2190.15,0.002793,11.81,10.5
1667,20160816,0.00995471,1.29655,1.126,0.150921,2178.15,-0.005479,12.64,11.45
1668,20160817,0.00997059,1.3013,1.12755,0.150807,2182.22,0.001869,12.19,11.15
1669,20160818,0.00998353,1.31645,1.1328,0.15078,2187.02,0.0022,11.43,10.39
1670,20160819,0.00998403,1.3055,1.13245,0.150367,2183.87,-0.00144,11.34,10.32
1671,20160822,0.00997059,1.31505,1.13295,0.150227,2182.64,-0.000563,12.27,10.56
1672,20160823,0.00998502,1.31875,1.13215,0.150566,2186.9,0.001952,12.38,10.76
1673,20160824,0.00994382,1.32505,1.1249,0.150353,2175.44,-0.00524,13.45,12
1674,20160825,0.00994678,1.31915,1.1282,0.150297,2172.47,-0.001365,13.63,12.54
1675,20160826,0.00994975,1.3204,1.12805,0.149975,2169.04,-0.001579,13.65,12.2
1676,20160829,0.00979,1.3075,1.1167,0.149705,2180.38,0.005228,12.94,11.11
1677,20160830,0.00972905,1.3097,1.11515,0.149703,2176.12,-0.001954,13.12,11.27
1678,20160831,0.00966791,1.3097,1.11375,0.149739,2170.95,-0.002376,13.42,12.15
1679,20160901,0.00968945,1.33,1.1193,0.149703,2170.86,-4.10E-05,13.48,12.35
1680,20160902,0.00960108,1.331,1.11625,0.149698,2179.98,0.004201,11.98,10.8
1681,20160906,0.00978186,1.343,1.1239,0.149694,2186.48,0.002982,12.02,10.32
1682,20160907,0.00983429,1.3344,1.12425,0.150051,2186.16,-0.000146,11.94,10.62
1683,20160908,0.00983768,1.3315,1.12745,0.150062,2181.3,-0.002223,12.51,11.19
1684,20160909,0.00973473,1.32585,1.12115,0.149703,2127.81,-0.024522,17.5,17.36
1685,20160912,0.00981114,1.3306,1.122,0.149703,2159.04,0.014677,15.16,13.39
1686,20160913,0.00978617,1.31835,1.1242,0.149703,2127.02,-0.014831,17.85,17.06
1687,20160914,0.00974706,1.31815,1.1248,0.149898,2125.77,-0.000588,18.14,16.43
1688,20160915,0.0097661,1.3193,1.1244,0.149898,2147.26,0.010109,16.3,15.51
1689,20160916,0.00977947,1.3081,1.1163,0.149898,2139.16,-0.003772,15.37,14.8
1690,20160919,0.0098256,1.30615,1.1183,0.149907,2139.12,-1.90E-05,15.53,15.01
1691,20160920,0.00983333,1.2952,1.11705,0.149894,2139.76,0.000299,15.92,15.53
1692,20160921,0.00992999,1.2961,1.114,0.149896,2163.12,0.010917,13.3,13.41
1693,20160922,0.00992113,1.3098,1.1241,0.149932,2177.18,0.0065,12.02,11.84
1694,20160923,0.00990491,1.296,1.12195,0.149925,2164.69,-0.005737,12.29,12.24
1695,20160926,0.00995867,1.2973,1.12675,0.149927,2146.1,-0.008588,14.5,14.29
1696,20160927,0.00996711,1.2985,1.1197,0.149966,2159.93,0.006444,13.1,12.94
1697,20160928,0.00992901,1.2988,1.1191,0.149891,2171.37,0.005296,12.39,12.25
1698,20160929,0.00983913,1.2979,1.12295,0.149943,2151.13,-0.009321,14.02,14.82
1699,20160930,0.00987508,1.299,1.1238,0.149925,2168.27,0.007968,13.29,13.3
1700,20161003,0.00984107,1.2837,1.1218,0.149925,2161.2,-0.003261,13.57,13.47
1701,20161004,0.00972337,1.27535,1.1158,0.149925,2150.49,-0.004956,13.63,14.05
1702,20161005,0.00966137,1.2742,1.12,0.149925,2159.73,0.004297,12.99,13.49
1703,20161006,0.00962047,1.2647,1.11685,0.149925,2160.77,0.000482,12.84,13.5
1704,20161007,0.0096965,1.2459,1.11765,0.149925,2153.74,-0.003253,13.48,14.08
1705,20161010,0.00965484,1.23765,1.1157,0.149194,2163.66,0.004606,13.38,12.49
1706,20161011,0.00965018,1.2229,1.10585,0.148923,2136.73,-0.012447,15.36,15.25
1707,20161012,0.00961215,1.2188,1.10125,0.148949,2139.18,0.001147,15.91,15.31
1708,20161013,0.00966884,1.21915,1.10305,0.148591,2132.55,-0.003099,16.69,16.55
1709,20161014,0.00958451,1.2196,1.10035,0.14869,2132.98,0.000202,16.12,15.99
1710,20161017,0.00961307,1.2153,1.0992,0.148381,2126.5,-0.003038,16.21,15.8
1711,20161018,0.00962047,1.23035,1.0974,0.148386,2139.6,0.00616,15.28,15.33
1712,20161019,0.00968007,1.2293,1.09675,0.148383,2144.29,0.002192,14.41,14.78
1713,20161020,0.00961492,1.22425,1.0926,0.148375,2141.34,-0.001376,13.75,14.01
1714,20161021,0.00963159,1.2196,1.0871,0.147936,2141.16,-8.40E-05,13.34,13.57
1715,20161024,0.00958819,1.22065,1.08845,0.147676,2151.33,0.00475,13.02,13.09
1716,20161025,0.00955886,1.2131,1.08595,0.14754,2143.16,-0.003798,13.46,13.98
1717,20161026,0.00957717,1.2237,1.09175,0.147739,2139.43,-0.00174,14.24,14.71
1718,20161027,0.00952064,1.21745,1.09185,0.147538,2133.04,-0.002987,15.36,16.28
1719,20161028,0.00948677,1.2149,1.0929,0.147499,2126.41,-0.003108,16.19,17.16
1720,20161031,0.00951611,1.2209,1.0962,0.147693,2126.15,-0.000122,17.06,18.25
1721,20161101,0.00956343,1.22195,1.10435,0.147604,2111.72,-0.006787,18.56,19.3
1722,20161102,0.0096857,1.2315,1.1118,0.147907,2097.94,-0.006525,19.32,20.78
1723,20161103,0.00969227,1.2455,1.10945,0.147907,2088.66,-0.004423,22.08,22.67
1724,20161104,0.00970732,1.2548,1.1123,0.147949,2085.18,-0.001666,22.51,24.19
1725,20161107,0.00956526,1.2394,1.10345,0.147584,2131.52,0.022224,18.71,19.13
1726,20161108,0.00954335,1.2404,1.10465,0.147501,2139.56,0.003772,18.74,18.75
1727,20161109,0.00956526,1.2444,1.0947,0.147645,2163.26,0.011077,14.38,14.28
1728,20161110,0.00939276,1.24835,1.0879,0.147226,2167.48,0.001951,14.74,15.18
1729,20161111,0.0093813,1.2587,1.0855,0.146722,2164.45,-0.001398,14.17,14.19
1730,20161114,0.00922041,1.2456,1.0723,0.146182,2164.2,-0.000116,14.48,14.34
1731,20161115,0.0091781,1.23865,1.07285,0.145939,2180.39,0.007481,13.37,13.25
1732,20161116,0.00912992,1.24215,1.06745,0.145571,2176.94,-0.001582,13.72,13.69
1733,20161117,0.00914202,1.2435,1.0674,0.14556,2187.12,0.004676,13.35,13.22
1734,20161118,0.0090371,1.2311,1.05745,0.145113,2181.9,-0.002387,12.85,12.91
1735,20161121,0.00901551,1.2475,1.06225,0.14501,2198.18,0.007461,12.42,11.8
1736,20161122,0.00898432,1.2425,1.059,0.14518,2202.94,0.002165,12.41,11.98
1737,20161123,0.00885504,1.2399,1.0532,0.145079,2204.72,0.000808,12.43,12.04
1738,20161125,0.00884995,1.2451,1.06045,0.144611,2213.35,0.003914,12.34,12.08
1739,20161128,0.0089067,1.2412,1.05845,0.144881,2201.72,-0.005254,13.15,12.59
1740,20161129,0.00885779,1.2507,1.06195,0.145108,2204.66,0.001335,12.9,12.44
1741,20161130,0.00877616,1.2494,1.0608,0.145201,2198.81,-0.002653,13.33,13.32
1742,20161201,0.00874088,1.2621,1.06115,0.145035,2191.08,-0.003516,14.07,14.03
1743,20161202,0.00878696,1.26585,1.06605,0.145294,2191.95,0.000397,14.12,14.11
1744,20161205,0.00874088,1.2705,1.0725,0.145222,2204.71,0.005821,12.14,11.83
1745,20161206,0.00877539,1.2711,1.07335,0.145429,2212.23,0.003411,11.79,11.26
1746,20161207,0.0088032,1.26095,1.07655,0.145216,2241.35,0.013163,12.22,11.93
1747,20161208,0.00875312,1.25545,1.06115,0.145366,2246.19,0.002159,12.64,12.86
1748,20161209,0.00868169,1.25695,1.0537,0.144917,2259.53,0.005939,11.75,10.85
1749,20161212,0.00866288,1.2668,1.06085,0.144609,2256.96,-0.001137,12.64,11.56
1750,20161213,0.00867491,1.2684,1.0641,0.144896,2271.72,0.00654,12.72,12.3
1751,20161214,0.00869074,1.2703,1.0653,0.144825,2253.28,-0.008117,13.19,12.42
1752,20161215,0.00843348,1.24055,1.0415,0.144184,2262.03,0.003883,12.79,12.05
1753,20161216,0.00844809,1.2433,1.04095,0.143792,2258.07,-0.001751,12.2,11.58
1754,20161219,0.00855286,1.23915,1.0437,0.143984,2262.53,0.001975,11.71,10.63
1755,20161220,0.00846883,1.2353,1.0378,0.143866,2270.76,0.003638,11.45,10.84
1756,20161221,0.00849654,1.2374,1.0433,0.143858,2265.18,-0.002457,11.27,10.93
1757,20161222,0.00850955,1.2296,1.04565,0.143953,2260.96,-0.001863,11.43,11.09
1758,20161223,0.00852951,1.2257,1.04615,0.143893,2263.79,0.001252,11.44,11.09
1759,20161227,0.00850304,1.2258,1.0458,0.143891,2268.88,0.002248,11.99,11.2
1760,20161228,0.00850015,1.22275,1.0394,0.143786,2249.92,-0.008357,12.95,12.18
1761,20161229,0.00858775,1.22275,1.04895,0.143792,2249.26,-0.000293,13.37,12.91
1762,20161230,0.00857376,1.23565,1.05475,0.143895,2238.83,-0.004637,14.04,13.43
1763,20170103,0.00847278,1.2241,1.0384,0.143767,2257.83,0.008487,12.85,11.78
1764,20170104,0.00852697,1.2298,1.04755,0.143916,2270.75,0.005722,11.85,11.41
1765,20170105,0.00865501,1.2419,1.06005,0.145313,2269,-0.000771,11.67,11
1766,20170106,0.00858516,1.2319,1.05775,0.144446,2276.98,0.003517,11.32,11.05
1767,20170109,0.00858627,1.2144,1.05555,0.1442,2268.9,-0.003549,11.56,10.73
1768,20170110,0.00866288,1.2181,1.0592,0.144425,2268.9,0,11.49,10.8
1769,20170111,0.00857155,1.2066,1.04685,0.144371,2275.32,0.00283,11.26,10.68
1770,20170112,0.00877001,1.2219,1.06535,0.14489,2270.44,-0.002145,11.54,11.04
1771,20170113,0.00869452,1.21775,1.0625,0.144944,2274.64,0.00185,11.23,10.62
1772,20170117,0.00884838,1.2386,1.06935,0.145501,2267.89,-0.002968,11.87,10.98
1773,20170118,0.00882807,1.2343,1.06935,0.146323,2271.89,0.001764,12.48,11.23
1774,20170119,0.0086734,1.2304,1.06115,0.145421,2263.69,-0.003609,12.78,11.61
1775,20170120,0.0086915,1.2321,1.06785,0.145444,2271.31,0.003366,11.54,10.5
1776,20170123,0.00884838,1.2491,1.07465,0.145868,2265.2,-0.00269,11.77,10.77
1777,20170124,0.00882574,1.25135,1.0755,0.145826,2280.07,0.006565,11.07,10.56
1778,20170125,0.00880011,1.2614,1.0742,0.145353,2298.37,0.008026,10.81,10.09
1779,20170126,0.00871498,1.2589,1.06685,0.145391,2296.68,-0.000735,10.63,9.39
1780,20170127,0.0086915,1.2549,1.07055,0.145391,2294.69,-0.000866,10.58,9.87
1781,20170130,0.00878464,1.25135,1.0691,0.145391,2280.9,-0.00601,11.88,10.63
1782,20170131,0.00888297,1.2581,1.0807,0.145391,2278.87,-0.00089,11.99,11.07
1783,20170201,0.00881135,1.26465,1.0759,0.145391,2279.55,0.000298,11.81,10.83
1784,20170202,0.00889482,1.2532,1.08065,0.145391,2280.85,0.00057,11.93,10.92
1785,20170203,0.00889798,1.25075,1.0789,0.145476,2297.42,0.007265,10.97,10.14
1786,20170206,0.00890036,1.2446,1.074,0.145681,2292.56,-0.002115,11.37,10.11
1787,20170207,0.00891027,1.24305,1.06875,0.145332,2293.08,0.000227,11.29,10.09
1788,20170208,0.00894494,1.2536,1.0707,0.145374,2294.67,0.000693,11.45,10.37
1789,20170209,0.00885152,1.2525,1.06645,0.14562,2307.87,0.005752,10.88,10.4
1790,20170210,0.00880398,1.24805,1.06235,0.145285,2316.1,0.003566,10.85,10.41
1791,20170213,0.00877886,1.2502,1.06055,0.145391,2328.25,0.005246,11.07,10.34
1792,20170214,0.00873935,1.2462,1.0564,0.145616,2337.58,0.004007,10.74,9.07
1793,20170215,0.00872334,1.24525,1.05735,0.145609,2349.25,0.004992,11.97,10.77
1794,20170216,0.00882652,1.2502,1.0671,0.145802,2347.22,-0.000864,11.76,10.54
1795,20170217,0.00886328,1.24315,1.06295,0.145552,2351.16,0.001679,11.49,11.27
1796,20170221,0.00879894,1.2469,1.05365,0.145288,2365.38,0.006048,11.57,10.53
1797,20170222,0.00882029,1.24575,1.05435,0.145391,2362.82,-0.001082,11.74,10.49
1798,20170223,0.00888099,1.2549,1.05925,0.145404,2363.81,0.000419,11.71,10.72
1799,20170224,0.00890115,1.2493,1.0569,0.145512,2367.34,0.001493,11.47,10.65
1800,20170227,0.00892021,1.24685,1.06125,0.145531,2369.75,0.001018,12.09,10.77
1801,20170228,0.00893775,1.2444,1.0626,0.145586,2363.64,-0.002578,12.92,11.28
1802,20170301,0.00878464,1.2316,1.0556,0.145349,2395.96,0.013674,12.54,11.68
1803,20170302,0.00874126,1.2283,1.05265,0.145292,2381.92,-0.00586,11.81,12
1804,20170303,0.00873401,1.2261,1.05625,0.144951,2383.12,0.000504,10.96,10.08
1805,20170306,0.00878928,1.22555,1.0598,0.145075,2375.31,-0.003277,11.24,9.76
1806,20170307,0.00877193,1.21945,1.05805,0.144963,2368.39,-0.002913,11.45,10.18
1807,20170308,0.00872106,1.21685,1.0556,0.144781,2362.98,-0.002284,11.86,10.53
1808,20170309,0.00870815,1.21505,1.0581,0.144718,2364.87,8.00E-04,12.3,11.17
1809,20170310,0.00869906,1.2167,1.06565,0.144584,2372.6,0.003269,11.66,10.5
1810,20170313,0.00872334,1.22335,1.0669,0.144735,2373.47,0.000367,11.35,9.77
1811,20170314,0.00872524,1.2168,1.0645,0.144626,2365.45,-0.003379,12.3,10.4
1812,20170315,0.00872106,1.2222,1.06305,0.144686,2385.26,0.008375,11.63,9.85
1813,20170316,0.00884838,1.23695,1.07365,0.144982,2381.38,-0.001627,11.21,9.29
1814,20170317,0.00887548,1.2372,1.07415,0.144749,2378.25,-0.001314,11.28,9.15
1815,20170320,0.00888218,1.2364,1.07535,0.144839,2373.47,-0.00201,11.34,9.39
1816,20170321,0.00893815,1.24795,1.081,0.144991,2344.02,-0.012408,12.47,11.21
1817,20170322,0.00900171,1.2475,1.08015,0.145203,2348.45,0.00189,12.81,11.85
1818,20170323,0.00899766,1.25255,1.0787,0.145195,2345.96,-0.00106,13.12,12.22
1819,20170324,0.00900495,1.24905,1.08055,0.145176,2343.98,-0.000844,12.96,13.34
1820,20170327,0.00905551,1.2571,1.08845,0.145429,2341.59,-0.00102,12.5,11.41
1821,20170328,0.00906988,1.2535,1.08675,0.14522,2358.57,0.007251,11.53,10.43
1822,20170329,0.00900617,1.24125,1.075,0.145138,2361.13,0.001085,11.42,10.07
1823,20170330,0.00898513,1.24925,1.0735,0.145127,2368.06,0.002935,11.54,9.99
1824,20170331,0.00897424,1.25045,1.06955,0.1451,2362.72,-0.002255,12.37,10.47
1825,20170403,0.00900982,1.2479,1.06525,0.1451,2358.84,-0.001642,12.38,10.45
1826,20170404,0.00904691,1.24465,1.0663,0.1451,2360.16,0.00056,11.79,9.93
1827,20170405,0.00899402,1.2477,1.0663,0.145014,2352.95,-0.003055,12.89,11.47
1828,20170406,0.00901835,1.24965,1.06575,0.144923,2357.49,0.001929,12.39,11.31
1829,20170407,0.00903057,1.2392,1.0617,0.144953,2355.54,-0.000827,12.87,11.66
